wikidata_link,label
http://www.wikidata.org/entity/Q19247696,5659
http://www.wikidata.org/entity/Q19247303,5417
http://www.wikidata.org/entity/Q19247305,5418
http://www.wikidata.org/entity/Q19247306,5419
http://www.wikidata.org/entity/Q19247698,5660
http://www.wikidata.org/entity/Q19247700,5661
http://www.wikidata.org/entity/Q19247308,5420
http://www.wikidata.org/entity/Q19247703,5663
http://www.wikidata.org/entity/Q19247310,5421
http://www.wikidata.org/entity/Q19247311,5422
http://www.wikidata.org/entity/Q19247313,5423
http://www.wikidata.org/entity/Q19247704,5664
http://www.wikidata.org/entity/Q19247706,5665
http://www.wikidata.org/entity/Q19247315,5424
http://www.wikidata.org/entity/Q19247708,5666
http://www.wikidata.org/entity/Q19247709,5667
http://www.wikidata.org/entity/Q19247711,5668
http://www.wikidata.org/entity/Q19247317,5425
http://www.wikidata.org/entity/Q19247319,5426
http://www.wikidata.org/entity/Q19247320,5427
http://www.wikidata.org/entity/Q19247322,5428
http://www.wikidata.org/entity/Q19247324,5429
http://www.wikidata.org/entity/Q19247713,5669
http://www.wikidata.org/entity/Q19247715,5670
http://www.wikidata.org/entity/Q19247326,5430
http://www.wikidata.org/entity/Q19247718,5672
http://www.wikidata.org/entity/Q19247328,5431
http://www.wikidata.org/entity/Q19247329,5432
http://www.wikidata.org/entity/Q19247719,5673
http://www.wikidata.org/entity/Q19247722,5674
http://www.wikidata.org/entity/Q19246164,4702
http://www.wikidata.org/entity/Q19246167,4704
http://www.wikidata.org/entity/Q19246169,4705
http://www.wikidata.org/entity/Q19247723,5675
http://www.wikidata.org/entity/Q19247333,5434
http://www.wikidata.org/entity/Q19247334,5435
http://www.wikidata.org/entity/Q19247331,5433
http://www.wikidata.org/entity/Q19247336,5436
http://www.wikidata.org/entity/Q19246172,4707
http://www.wikidata.org/entity/Q19246174,4708
http://www.wikidata.org/entity/Q19246171,4706
http://www.wikidata.org/entity/Q328162,Gashatan
http://www.wikidata.org/entity/Q375180,Bajocian
http://www.wikidata.org/entity/Q375784,Oxfordian
http://www.wikidata.org/entity/Q381595,Aeronian
http://www.wikidata.org/entity/Q428579,Gelasian
http://www.wikidata.org/entity/Q19246175,4709
http://www.wikidata.org/entity/Q19247724,5676
http://www.wikidata.org/entity/Q19247726,5677
http://www.wikidata.org/entity/Q492596,Chibanian
http://www.wikidata.org/entity/Q492941,Campanian
http://www.wikidata.org/entity/Q498831,Tarantian
http://www.wikidata.org/entity/Q19247728,5678
http://www.wikidata.org/entity/Q19247343,5440
http://www.wikidata.org/entity/Q19247345,5441
http://www.wikidata.org/entity/Q19246183,4714
http://www.wikidata.org/entity/Q19246177,4710
http://www.wikidata.org/entity/Q499299,Tortonian
http://www.wikidata.org/entity/Q499307,Serravallian
http://www.wikidata.org/entity/Q502171,Chattian
http://www.wikidata.org/entity/Q19247342,5439
http://www.wikidata.org/entity/Q19247733,5680
http://www.wikidata.org/entity/Q19247737,5681
http://www.wikidata.org/entity/Q19247740,5683
http://www.wikidata.org/entity/Q19247741,5684
http://www.wikidata.org/entity/Q502179,Danian
http://www.wikidata.org/entity/Q503349,Selandian
http://www.wikidata.org/entity/Q508438,Priabonian
http://www.wikidata.org/entity/Q508465,Messinian
http://www.wikidata.org/entity/Q19247350,5443
http://www.wikidata.org/entity/Q19247352,5444
http://www.wikidata.org/entity/Q508479,Aquitanian
http://www.wikidata.org/entity/Q508587,Thanetian
http://www.wikidata.org/entity/Q508633,Rupelian
http://www.wikidata.org/entity/Q508650,Burdigalian
http://www.wikidata.org/entity/Q19247339,5437
http://www.wikidata.org/entity/Q19247340,5438
http://www.wikidata.org/entity/Q19247354,5445
http://www.wikidata.org/entity/Q19246178,4712
http://www.wikidata.org/entity/Q19246180,4713
http://www.wikidata.org/entity/Q19247355,5446
http://www.wikidata.org/entity/Q19247357,5447
http://www.wikidata.org/entity/Q19247729,5679
http://www.wikidata.org/entity/Q19246197,4722
http://www.wikidata.org/entity/Q19246200,4724
http://www.wikidata.org/entity/Q19247359,5448
http://www.wikidata.org/entity/Q508675,Bartonian
http://www.wikidata.org/entity/Q508691,Ypresian
http://www.wikidata.org/entity/Q514873,Piacenzian
http://www.wikidata.org/entity/Q19247745,5686
http://www.wikidata.org/entity/Q19247746,5687
http://www.wikidata.org/entity/Q19246203,4726
http://www.wikidata.org/entity/Q19246205,4727
http://www.wikidata.org/entity/Q514893,Lutetian
http://www.wikidata.org/entity/Q530828,Rhaetian
http://www.wikidata.org/entity/Q540479,Pliensbachian
http://www.wikidata.org/entity/Q545853,Kasimovian
http://www.wikidata.org/entity/Q19247348,5442
http://www.wikidata.org/entity/Q19247360,5449
http://www.wikidata.org/entity/Q19246189,4718
http://www.wikidata.org/entity/Q19246191,4719
http://www.wikidata.org/entity/Q19246184,4715
http://www.wikidata.org/entity/Q19246186,4716
http://www.wikidata.org/entity/Q19247362,5450
http://www.wikidata.org/entity/Q19247364,5451
http://www.wikidata.org/entity/Q549024,Anisian
http://www.wikidata.org/entity/Q567911,Calabrian
http://www.wikidata.org/entity/Q576789,Emsian
http://www.wikidata.org/entity/Q582801,Sheinwoodian
http://www.wikidata.org/entity/Q19246187,4717
http://www.wikidata.org/entity/Q19247750,5689
http://www.wikidata.org/entity/Q19247752,5690
http://www.wikidata.org/entity/Q19247743,5685
http://www.wikidata.org/entity/Q19247738,5682
http://www.wikidata.org/entity/Q583151,Hirnantian
http://www.wikidata.org/entity/Q591906,Wuchiapingian
http://www.wikidata.org/entity/Q622265,Aptian
http://www.wikidata.org/entity/Q633834,Hettangian
http://www.wikidata.org/entity/Q639443,Bashkirian
http://www.wikidata.org/entity/Q19246218,4734
http://www.wikidata.org/entity/Q19246219,4735
http://www.wikidata.org/entity/Q19246210,4730
http://www.wikidata.org/entity/Q19246211,4731
http://www.wikidata.org/entity/Q19246202,4725
http://www.wikidata.org/entity/Q19247761,5695
http://www.wikidata.org/entity/Q19247763,5696
http://www.wikidata.org/entity/Q19247150,5319
http://www.wikidata.org/entity/Q19247151,5320
http://www.wikidata.org/entity/Q19247753,5691
http://www.wikidata.org/entity/Q19246228,4740
http://www.wikidata.org/entity/Q645398,Coniacian
http://www.wikidata.org/entity/Q647290,Viséan
http://www.wikidata.org/entity/Q650845,Givetian
http://www.wikidata.org/entity/Q663355,Berriasian
http://www.wikidata.org/entity/Q19247145,5316
http://www.wikidata.org/entity/Q19247146,5317
http://www.wikidata.org/entity/Q19246206,4728
http://www.wikidata.org/entity/Q19247766,5698
http://www.wikidata.org/entity/Q19247768,5699
http://www.wikidata.org/entity/Q19246229,4741
http://www.wikidata.org/entity/Q19246231,4742
http://www.wikidata.org/entity/Q19247142,5314
http://www.wikidata.org/entity/Q730523,Eifelian
http://www.wikidata.org/entity/Q732702,Barremian
http://www.wikidata.org/entity/Q733565,Kimmeridgian
http://www.wikidata.org/entity/Q734179,Hauterivian
http://www.wikidata.org/entity/Q740340,Asselian
http://www.wikidata.org/entity/Q752878,Gorstian
http://www.wikidata.org/entity/Q753045,Homerian
http://www.wikidata.org/entity/Q764255,Callovian
http://www.wikidata.org/entity/Q791313,Bathonian
http://www.wikidata.org/entity/Q681835,Telychian
http://www.wikidata.org/entity/Q686803,Wordian
http://www.wikidata.org/entity/Q691429,Turonian
http://www.wikidata.org/entity/Q713094,Artinskian
http://www.wikidata.org/entity/Q726791,Ladinian
http://www.wikidata.org/entity/Q19247755,5692
http://www.wikidata.org/entity/Q19247757,5693
http://www.wikidata.org/entity/Q19246214,4732
http://www.wikidata.org/entity/Q19246233,4744
http://www.wikidata.org/entity/Q19246236,4745
http://www.wikidata.org/entity/Q19246221,4736
http://www.wikidata.org/entity/Q19246226,4739
http://www.wikidata.org/entity/Q19246223,4737
http://www.wikidata.org/entity/Q19246225,4738
http://www.wikidata.org/entity/Q19247143,5315
http://www.wikidata.org/entity/Q19247167,5329
http://www.wikidata.org/entity/Q19247155,5322
http://www.wikidata.org/entity/Q19247158,5324
http://www.wikidata.org/entity/Q19246242,4749
http://www.wikidata.org/entity/Q951433,Villafranchium
http://www.wikidata.org/entity/Q1030848,Gzhelian
http://www.wikidata.org/entity/Q1032866,Darriwilian
http://www.wikidata.org/entity/Q1051453,Roadian
http://www.wikidata.org/entity/Q1068088,Serpukhovian
http://www.wikidata.org/entity/Q1073812,Kungurian
http://www.wikidata.org/entity/Q912190,Ludfordian
http://www.wikidata.org/entity/Q912962,Sakmarian
http://www.wikidata.org/entity/Q914322,Olenekian
http://www.wikidata.org/entity/Q914363,Toarcian
http://www.wikidata.org/entity/Q940381,Tournaisian
http://www.wikidata.org/entity/Q19246237,4746
http://www.wikidata.org/entity/Q19247159,5325
http://www.wikidata.org/entity/Q19246253,4754
http://www.wikidata.org/entity/Q19246255,4755
http://www.wikidata.org/entity/Q19247148,5318
http://www.wikidata.org/entity/Q19247759,5694
http://www.wikidata.org/entity/Q19247153,5321
http://www.wikidata.org/entity/Q843329,Valanginian
http://www.wikidata.org/entity/Q855125,Tithonian
http://www.wikidata.org/entity/Q855153,Induan
http://www.wikidata.org/entity/Q19247765,5697
http://www.wikidata.org/entity/Q1080207,Norian
http://www.wikidata.org/entity/Q1089613,Lochkovian
http://www.wikidata.org/entity/Q1089625,Pragian
http://www.wikidata.org/entity/Q1131468,Namurian
http://www.wikidata.org/entity/Q1156899,Dacium
http://www.wikidata.org/entity/Q1179385,Moscovian
http://www.wikidata.org/entity/Q19247403,5477
http://www.wikidata.org/entity/Q19247776,5704
http://www.wikidata.org/entity/Q19246232,4743
http://www.wikidata.org/entity/Q19246257,4756
http://www.wikidata.org/entity/Q19247790,5713
http://www.wikidata.org/entity/Q19247771,5701
http://www.wikidata.org/entity/Q19246239,4747
http://www.wikidata.org/entity/Q19246241,4748
http://www.wikidata.org/entity/Q858203,Capitanian
http://www.wikidata.org/entity/Q860048,Changhsingian
http://www.wikidata.org/entity/Q911869,Sinemurian
http://www.wikidata.org/entity/Q911899,Carnian
http://www.wikidata.org/entity/Q19247172,5332
http://www.wikidata.org/entity/Q19247163,5327
http://www.wikidata.org/entity/Q19247165,5328
http://www.wikidata.org/entity/Q19246661,5010
http://www.wikidata.org/entity/Q19246669,5015
http://www.wikidata.org/entity/Q1267676,Tremadocian
http://www.wikidata.org/entity/Q1424618,Fortunian
http://www.wikidata.org/entity/Q1712575,Turolian
http://www.wikidata.org/entity/Q1736601,Katian
http://www.wikidata.org/entity/Q1807140,Sandbian
http://www.wikidata.org/entity/Q2031089,Orleanian
http://www.wikidata.org/entity/Q2060764,Paibian
http://www.wikidata.org/entity/Q2509332,Vallesian
http://www.wikidata.org/entity/Q2765305,Tommotian
http://www.wikidata.org/entity/Q3909996,Pre-Illinoian
http://www.wikidata.org/entity/Q19247920,5796
http://www.wikidata.org/entity/Q19246248,4752
http://www.wikidata.org/entity/Q19247393,5471
http://www.wikidata.org/entity/Q19247777,5705
http://www.wikidata.org/entity/Q19246662,5011
http://www.wikidata.org/entity/Q19246664,5012
http://www.wikidata.org/entity/Q19247773,5702
http://www.wikidata.org/entity/Q19247774,5703
http://www.wikidata.org/entity/Q19246656,5008
http://www.wikidata.org/entity/Q19246658,5009
http://www.wikidata.org/entity/Q19247791,5714
http://www.wikidata.org/entity/Q19247793,5715
http://www.wikidata.org/entity/Q19247782,5708
http://www.wikidata.org/entity/Q19247784,5709
http://www.wikidata.org/entity/Q19247168,5330
http://www.wikidata.org/entity/Q19247170,5331
http://www.wikidata.org/entity/Q19247412,5483
http://www.wikidata.org/entity/Q19247926,5799
http://www.wikidata.org/entity/Q19246263,4760
http://www.wikidata.org/entity/Q19246166,4703
http://www.wikidata.org/entity/Q19246666,5013
http://www.wikidata.org/entity/Q19247785,5710
http://www.wikidata.org/entity/Q19247406,5479
http://www.wikidata.org/entity/Q19247922,5797
http://www.wikidata.org/entity/Q19247923,5798
http://www.wikidata.org/entity/Q19246667,5014
http://www.wikidata.org/entity/Q19246674,5018
http://www.wikidata.org/entity/Q19246675,5019
http://www.wikidata.org/entity/Q19247781,5707
http://www.wikidata.org/entity/Q19247794,5716
http://www.wikidata.org/entity/Q19247927,5800
http://www.wikidata.org/entity/Q19247931,5802
http://www.wikidata.org/entity/Q19246259,4757
http://www.wikidata.org/entity/Q19246260,4758
http://www.wikidata.org/entity/Q19247179,5336
http://www.wikidata.org/entity/Q61045449,Moody Canyon Member
http://www.wikidata.org/entity/Q61045453,Moqui Member
http://www.wikidata.org/entity/Q61045482,Rock Canyon Conglomerate Member
http://www.wikidata.org/entity/Q19246196,4721
http://www.wikidata.org/entity/Q19247917,5794
http://www.wikidata.org/entity/Q19247919,5795
http://www.wikidata.org/entity/Q19247787,5711
http://www.wikidata.org/entity/Q19247788,5712
http://www.wikidata.org/entity/Q19247940,5808
http://www.wikidata.org/entity/Q5025305,Cambrian Stage 10
http://www.wikidata.org/entity/Q5025306,Cambrian Stage 2
http://www.wikidata.org/entity/Q5025307,Cambrian Stage 3
http://www.wikidata.org/entity/Q5025308,Cambrian Stage 4
http://www.wikidata.org/entity/Q5025311,Wuliuan
http://www.wikidata.org/entity/Q10528257,Floian
http://www.wikidata.org/entity/Q55590012,Greenlandian
http://www.wikidata.org/entity/Q19247161,5326
http://www.wikidata.org/entity/Q19247180,5337
http://www.wikidata.org/entity/Q19247182,5338
http://www.wikidata.org/entity/Q19247935,5805
http://www.wikidata.org/entity/Q19247936,5806
http://www.wikidata.org/entity/Q19246688,5027
http://www.wikidata.org/entity/Q19246690,5028
http://www.wikidata.org/entity/Q19246684,5024
http://www.wikidata.org/entity/Q19246685,5025
http://www.wikidata.org/entity/Q19246703,5036
http://www.wikidata.org/entity/Q19246705,5037
http://www.wikidata.org/entity/Q19246701,5035
http://www.wikidata.org/entity/Q19246677,5020
http://www.wikidata.org/entity/Q19247933,5804
http://www.wikidata.org/entity/Q19246687,5026
http://www.wikidata.org/entity/Q19247188,5342
http://www.wikidata.org/entity/Q19247175,5334
http://www.wikidata.org/entity/Q19247177,5335
http://www.wikidata.org/entity/Q19246215,4733
http://www.wikidata.org/entity/Q19246208,4729
http://www.wikidata.org/entity/Q19247450,5507
http://www.wikidata.org/entity/Q19247953,5816
http://www.wikidata.org/entity/Q19247954,5817
http://www.wikidata.org/entity/Q19247932,5803
http://www.wikidata.org/entity/Q19246682,5023
http://www.wikidata.org/entity/Q19246698,5033
http://www.wikidata.org/entity/Q19246700,5034
http://www.wikidata.org/entity/Q19246693,5030
http://www.wikidata.org/entity/Q19246695,5031
http://www.wikidata.org/entity/Q19247946,5812
http://www.wikidata.org/entity/Q19247949,5814
http://www.wikidata.org/entity/Q19247186,5341
http://www.wikidata.org/entity/Q19246692,5029
http://www.wikidata.org/entity/Q19247441,5501
http://www.wikidata.org/entity/Q19247959,5820
http://www.wikidata.org/entity/Q19247190,5343
http://www.wikidata.org/entity/Q19247191,5344
http://www.wikidata.org/entity/Q19247193,5345
http://www.wikidata.org/entity/Q19247199,5349
http://www.wikidata.org/entity/Q19247194,5346
http://www.wikidata.org/entity/Q19247197,5348
http://www.wikidata.org/entity/Q19247964,5823
http://www.wikidata.org/entity/Q19247965,5824
http://www.wikidata.org/entity/Q19247945,5811
http://www.wikidata.org/entity/Q61045519,Shnabkaib Member
http://www.wikidata.org/entity/Q61045526,Sinbad Limestone Member
http://www.wikidata.org/entity/Q61045535,Tenderfoot Member
http://www.wikidata.org/entity/Q61045546,Timpoweap Member
http://www.wikidata.org/entity/Q61045553,Torrey Member
http://www.wikidata.org/entity/Q61045581,Winslow Member
http://www.wikidata.org/entity/Q61045598,Wupatki Member
http://www.wikidata.org/entity/Q61104146,Bauers Tuff Member
http://www.wikidata.org/entity/Q61242579,Prickly Pear Member
http://www.wikidata.org/entity/Q61249196,Aarde Shale Member
http://www.wikidata.org/entity/Q61467114,Table Butte Tuff Member
http://www.wikidata.org/entity/Q61499767,La Garita Member
http://www.wikidata.org/entity/Q61499982,Phoenix Park unit
http://www.wikidata.org/entity/Q61507059,Bachelor Mountain Member
http://www.wikidata.org/entity/Q61517537,Pah Canyon Tuff
http://www.wikidata.org/entity/Q61526481,Peach Springs Tuff
http://www.wikidata.org/entity/Q61535852,Snow Hill Member
http://www.wikidata.org/entity/Q61537874,Scotts Hill Member
http://www.wikidata.org/entity/Q61538196,Rocky Point Member
http://www.wikidata.org/entity/Q62085847,Coughs Creek Tongue
http://www.wikidata.org/entity/Q62086283,Douglas Creek Member
http://www.wikidata.org/entity/Q62086302,Evacuation Creek member
http://www.wikidata.org/entity/Q62086337,Garden Gulch Member
http://www.wikidata.org/entity/Q62086340,Anvil Points Member
http://www.wikidata.org/entity/Q62086431,Piceance Creek Sandstone Tongue
http://www.wikidata.org/entity/Q62086543,Black Sulphur Tongue
http://www.wikidata.org/entity/Q62086556,Cow Ridge Member
http://www.wikidata.org/entity/Q62086565,Dry Fork Tongue
http://www.wikidata.org/entity/Q62086577,Farson Sandstone Member
http://www.wikidata.org/entity/Q62086594,Flagstaff Member
http://www.wikidata.org/entity/Q62086648,Fontenelle Tongue
http://www.wikidata.org/entity/Q62086687,Godiva Rim Member
http://www.wikidata.org/entity/Q62086697,Laney Member
http://www.wikidata.org/entity/Q62088164,Luman Tongue
